ACID,ENTITY_CRE_FLG,ACCT_CLS_FLG,ACCT_CLS_DATE,FREZ_CODE,TS_CNT
929639,Y,N,2022-08-25,C,17
929640,Y,N,2022-08-25,C,18
929641,Y,N,2022-08-25,C,19
929642,Y,N,2022-08-25,C,20
929643,Y,N,2022-08-25,C,21
929644,Y,N,2022-08-25,C,22
929645,Y,N,2022-08-25,C,23
929646,Y,N,2022-08-25,C,24
929647,Y,N,2022-08-25,C,25
929648,Y,N,2022-08-25,C,26
929649,Y,N,2022-08-25,C,27
929650,Y,N,2022-08-25,C,28
929651,Y,N,2022-08-25,C,29
929652,Y,N,2022-08-25,C,30
929653,Y,N,2022-08-25,C,31
929654,Y,N,2022-08-25,C,32
929655,Y,N,2022-08-25,C,33
929656,Y,N,2022-08-25,C,34
929657,Y,N,2022-08-25,C,35
929658,Y,N,2022-08-25,C,36
929659,Y,N,2022-08-25,C,37
929660,Y,N,2022-08-25,C,38
929661,Y,N,2022-08-25,C,39
929662,Y,N,2022-08-25,C,40
929663,Y,N,2022-08-25,C,41
929664,Y,N,2022-08-25,C,42
929665,Y,N,2022-08-25,C,43
929666,Y,N,2022-08-25,C,44
929667,Y,N,2022-08-25,C,45
929668,Y,N,2022-08-25,C,46
929669,Y,N,2022-08-25,C,47
929670,Y,N,2022-08-25,C,48
929671,Y,N,2022-08-25,C,49
929672,Y,N,2022-08-25,C,0
929673,Y,N,2022-08-25,C,1
929674,Y,N,2022-08-25,C,2
929675,Y,N,2022-08-25,C,3
929676,Y,N,2022-08-25,C,4
929677,Y,N,2022-08-25,C,5
929678,Y,N,2022-08-25,C,6
929679,Y,N,2022-08-25,C,7
929680,Y,N,2022-08-25,C,8
929681,Y,N,2022-08-25,C,9
929682,Y,N,2022-08-25,C,10
929683,Y,N,2022-08-25,C,11
929684,Y,N,2022-08-25,C,12
929685,Y,N,2022-08-25,C,13
929686,Y,N,2022-08-25,C,14
929687,Y,N,2022-08-25,C,15
929688,Y,N,2022-08-25,C,16
929689,Y,N,2022-08-25,C,17
929690,Y,N,2022-08-25,C,18
929691,Y,N,2022-08-25,C,19
929692,Y,N,2022-08-25,C,20
929693,Y,N,2022-08-25,C,21
929694,Y,N,2022-08-25,C,22
929695,Y,N,2022-08-25,C,23
929696,Y,N,2022-08-25,C,24
929697,Y,N,2022-08-25,C,25
929698,Y,N,2022-08-25,C,26
929699,Y,N,2022-08-25,C,27
929700,Y,N,2022-08-25,C,28
929701,Y,N,2022-08-25,C,29
929702,Y,N,2022-08-25,C,30
929703,Y,N,2022-08-25,C,31
929704,Y,N,2022-08-25,C,32
929705,Y,N,2022-08-25,C,33
929706,Y,N,2022-08-25,C,34
929707,Y,N,2022-08-25,C,35
929708,Y,N,2022-08-25,C,36
929709,Y,N,2022-08-25,C,37
929710,Y,N,2022-08-25,C,38
929711,Y,N,2022-08-25,C,39
929712,Y,N,2022-08-25,C,40
929713,Y,N,2022-08-25,C,41
929714,Y,N,2022-08-25,C,42
929715,Y,N,2022-08-25,C,43
929716,Y,N,2022-08-25,C,44
929717,Y,N,2022-08-25,C,45
929718,Y,N,2022-08-25,C,46
929719,Y,N,2022-08-25,C,47
929720,Y,N,2022-08-25,C,48
929721,Y,N,2022-08-25,C,49
929722,Y,N,2022-08-25,C,0
929723,Y,N,2022-08-25,C,1
929724,Y,N,2022-08-25,C,2
929725,Y,N,2022-08-25,C,3
929726,Y,N,2022-08-25,C,4
929727,Y,N,2022-08-25,C,5
929728,Y,N,2022-08-25,C,6
929729,Y,N,2022-08-25,C,7
929730,Y,N,2022-08-25,C,8
929731,Y,N,2022-08-25,C,9
929732,Y,N,2022-08-25,C,10
929733,Y,N,2022-08-25,C,11
929734,Y,N,2022-08-25,C,12
929735,Y,N,2022-08-25,C,13
929736,Y,N,2022-08-25,C,14
929737,Y,N,2022-08-25,C,15
929738,Y,N,2022-08-25,C,16
929739,Y,N,2022-08-25,C,17
929740,Y,N,2022-08-25,C,18
929741,Y,N,2022-08-25,C,19
929742,Y,N,2022-08-25,C,20
929743,Y,N,2022-08-25,C,21
929744,Y,N,2022-08-25,C,22
929745,Y,N,2022-08-25,C,23
929746,Y,N,2022-08-25,C,24
929747,Y,N,2022-08-25,C,25
929748,Y,N,2022-08-25,C,26
929749,Y,N,2022-08-25,C,27
929750,Y,N,2022-08-25,C,28
929751,Y,N,2022-08-25,C,29
929752,Y,N,2022-08-25,C,30
929753,Y,N,2022-08-25,C,31
929754,Y,N,2022-08-25,C,32
929755,Y,N,2022-08-25,C,33
929756,Y,N,2022-08-25,C,34
929757,Y,N,2022-08-25,C,35
929758,Y,N,2022-08-25,C,36
929759,Y,N,2022-08-25,C,37
929760,Y,N,2022-08-25,C,38
929761,Y,N,2022-08-25,C,39
929762,Y,N,2022-08-25,C,40
929763,Y,N,2022-08-25,C,41
929764,Y,N,2022-08-25,C,42
929765,Y,N,2022-08-25,C,43
929766,Y,N,2022-08-25,C,44
929767,Y,N,2022-08-25,C,45
929768,Y,N,2022-08-25,C,46
929769,Y,N,2022-08-25,C,47
929770,Y,N,2022-08-25,C,48
929771,Y,N,2022-08-25,C,49
929772,Y,N,2022-08-25,C,0
929773,Y,N,2022-08-25,C,1
929774,Y,N,2022-08-25,C,2
929775,Y,N,2022-08-25,C,3
929776,Y,N,2022-08-25,C,4
929777,Y,N,2022-08-25,C,5
929778,Y,N,2022-08-25,C,6
929779,Y,N,2022-08-25,C,7
929780,Y,N,2022-08-25,C,8
929781,Y,N,2022-08-25,C,9
929782,Y,N,2022-08-25,C,10
929783,Y,N,2022-08-25,C,11
929784,Y,N,2022-08-25,C,12
929785,Y,N,2022-08-25,C,13
929786,Y,N,2022-08-25,C,14
929787,Y,N,2022-08-25,C,15
929788,Y,N,2022-08-25,C,16
929789,Y,N,2022-08-25,C,17
929790,Y,N,2022-08-25,C,18
929791,Y,N,2022-08-25,C,19
929792,Y,N,2022-08-25,C,20
929793,Y,N,2022-08-25,C,21
929794,Y,N,2022-08-25,C,22
929795,Y,N,2022-08-25,C,23
929796,Y,N,2022-08-25,C,24
929797,Y,N,2022-08-25,C,25
929798,Y,N,2022-08-25,C,26
929799,Y,N,2022-08-25,C,27
929800,Y,N,2022-08-25,C,28
929801,Y,N,2022-08-25,C,29
929802,Y,N,2022-08-25,C,30
929803,Y,N,2022-08-25,C,31
929804,Y,N,2022-08-25,C,32
929805,Y,N,2022-08-25,C,33
929806,Y,N,2022-08-25,C,34
929807,Y,N,2022-08-25,C,35
929808,Y,N,2022-08-25,C,36
929809,Y,N,2022-08-25,C,37
929810,Y,N,2022-08-25,C,38
929811,Y,N,2022-08-25,C,39
929812,Y,N,2022-08-25,C,40
929813,Y,N,2022-08-25,C,41
929814,Y,N,2022-08-25,C,42
929815,Y,N,2022-08-25,C,43
929816,Y,N,2022-08-25,C,44
929817,Y,N,2022-08-25,C,45
929818,Y,N,2022-08-25,C,46
929819,Y,N,2022-08-25,C,47
929820,Y,N,2022-08-25,C,48
929821,Y,N,2022-08-25,C,49
929822,Y,N,2022-08-25,C,0
929823,Y,N,2022-08-25,C,1
929824,Y,N,2022-08-25,C,2
929825,Y,N,2022-08-25,C,3
929826,Y,N,2022-08-25,C,4
929827,Y,N,2022-08-25,C,5
929828,Y,N,2022-08-25,C,6
929829,Y,N,2022-08-25,C,7
929830,Y,N,2022-08-25,C,8
929831,Y,N,2022-08-25,C,9
929832,Y,N,2022-08-25,C,10
929833,Y,N,2022-08-25,C,11
929834,Y,N,2022-08-25,C,12
929835,Y,N,2022-08-25,C,13
929836,Y,N,2022-08-25,C,14
929837,Y,N,2022-08-25,C,15
929838,Y,N,2022-08-25,C,16
929839,Y,N,2022-08-25,C,17
929840,Y,N,2022-08-25,C,18
929841,Y,N,2022-08-25,C,19
929842,Y,N,2022-08-25,C,20
929843,Y,N,2022-08-25,C,21
929844,Y,N,2022-08-25,C,22
929845,Y,N,2022-08-25,C,23
929846,Y,N,2022-08-25,C,24
929847,Y,N,2022-08-25,C,25
929848,Y,N,2022-08-25,C,26
929849,Y,N,2022-08-25,C,27
929850,Y,N,2022-08-25,C,28
929851,Y,N,2022-08-25,C,29
929852,Y,N,2022-08-25,C,30
929853,Y,N,2022-08-25,C,31
929854,Y,N,2022-08-25,C,32
929855,Y,N,2022-08-25,C,33
929856,Y,N,2022-08-25,C,34
929857,Y,N,2022-08-25,C,35
929858,Y,N,2022-08-25,C,36
929859,Y,N,2022-08-25,C,37
929860,Y,N,2022-08-25,C,38
929861,Y,N,2022-08-25,C,39
929862,Y,N,2022-08-25,C,40
929863,Y,N,2022-08-25,C,41
929864,Y,N,2022-08-25,C,42
929865,Y,N,2022-08-25,C,43
929866,Y,N,2022-08-25,C,44
929867,Y,N,2022-08-25,C,45
929868,Y,N,2022-08-25,C,46
929869,Y,N,2022-08-25,C,47
929870,Y,N,2022-08-25,C,48
929871,Y,N,2022-08-25,C,49
929872,Y,N,2022-08-25,C,0
929873,Y,N,2022-08-25,C,1
929874,Y,N,2022-08-25,C,2
929875,Y,N,2022-08-25,C,3
929876,Y,N,2022-08-25,C,4
929877,Y,N,2022-08-25,C,5
929878,Y,N,2022-08-25,C,6
929879,Y,N,2022-08-25,C,7
929880,Y,N,2022-08-25,C,8
929881,Y,N,2022-08-25,C,9
929882,Y,N,2022-08-25,C,10
929883,Y,N,2022-08-25,C,11
929884,Y,N,2022-08-25,C,12
929885,Y,N,2022-08-25,C,13
929886,Y,N,2022-08-25,C,14
929887,Y,N,2022-08-25,C,15
929888,Y,N,2022-08-25,C,16
929889,Y,N,2022-08-25,C,17
929890,Y,N,2022-08-25,C,18
929891,Y,N,2022-08-25,C,19
929892,Y,N,2022-08-25,C,20
929893,Y,N,2022-08-25,C,21
929894,Y,N,2022-08-25,C,22
929895,Y,N,2022-08-25,C,23
929896,Y,N,2022-08-25,C,24
929897,Y,N,2022-08-25,C,25
929898,Y,N,2022-08-25,C,26
929899,Y,N,2022-08-25,C,27
929900,Y,N,2022-08-25,C,28
929901,Y,N,2022-08-25,C,29
929902,Y,N,2022-08-25,C,30
929903,Y,N,2022-08-25,C,31
929904,Y,N,2022-08-25,C,32
929905,Y,N,2022-08-25,C,33
929906,Y,N,2022-08-25,C,34
929907,Y,N,2022-08-25,C,35
929908,Y,N,2022-08-25,C,36
929909,Y,N,2022-08-25,C,37
929910,Y,N,2022-08-25,C,38
929911,Y,N,2022-08-25,C,39
929912,Y,N,2022-08-25,C,40
929913,Y,N,2022-08-25,C,41
929914,Y,N,2022-08-25,C,42
929915,Y,N,2022-08-25,C,43
929916,Y,N,2022-08-25,C,44
929917,Y,N,2022-08-25,C,45
929918,Y,N,2022-08-25,C,46
929919,Y,N,2022-08-25,C,47
929920,Y,N,2022-08-25,C,48
929921,Y,N,2022-08-25,C,49
929922,Y,N,2022-08-25,C,0
929923,Y,N,2022-08-25,C,1
929924,Y,N,2022-08-25,C,2
929925,Y,N,2022-08-25,C,3
929926,Y,N,2022-08-25,C,4
929927,Y,N,2022-08-25,C,5
929928,Y,N,2022-08-25,C,6
929929,Y,N,2022-08-25,C,7
929930,Y,N,2022-08-25,C,8
929931,Y,N,2022-08-25,C,9
929932,Y,N,2022-08-25,C,10
929933,Y,N,2022-08-25,C,11
929934,Y,N,2022-08-25,C,12
929935,Y,N,2022-08-25,C,13
929936,Y,N,2022-08-25,C,14
929937,Y,N,2022-08-25,C,15
929938,Y,N,2022-08-25,C,16
929939,Y,N,2022-08-25,C,17
929940,Y,N,2022-08-25,C,18
929941,Y,N,2022-08-25,C,19
929942,Y,N,2022-08-25,C,20
929943,Y,N,2022-08-25,C,21
929944,Y,N,2022-08-25,C,22
929945,Y,N,2022-08-25,C,23
929946,Y,N,2022-08-25,C,24
929947,Y,N,2022-08-25,C,25
929948,Y,N,2022-08-25,C,26
929949,Y,N,2022-08-25,C,27
929950,Y,N,2022-08-25,C,28
929951,Y,N,2022-08-25,C,29
929952,Y,N,2022-08-25,C,30
929953,Y,N,2022-08-25,C,31
929954,Y,N,2022-08-25,C,32
929955,Y,N,2022-08-25,C,33
929956,Y,N,2022-08-25,C,34
929957,Y,N,2022-08-25,C,35
929958,Y,N,2022-08-25,C,36
929959,Y,N,2022-08-25,C,37
929960,Y,N,2022-08-25,C,38
929961,Y,N,2022-08-25,C,39
929962,Y,N,2022-08-25,C,40
929963,Y,N,2022-08-25,C,41
929964,Y,N,2022-08-25,C,42
929965,Y,N,2022-08-25,C,43
929966,Y,N,2022-08-25,C,44
929967,Y,N,2022-08-25,C,45
929968,Y,N,2022-08-25,C,46
929969,Y,N,2022-08-25,C,47
929970,Y,N,2022-08-25,C,48
929971,Y,N,2022-08-25,C,49
929972,Y,N,2022-08-25,C,0
929973,Y,N,2022-08-25,C,1
929974,Y,N,2022-08-25,C,2
929975,Y,N,2022-08-25,C,3
929976,Y,N,2022-08-25,C,4
929977,Y,N,2022-08-25,C,5
929978,Y,N,2022-08-25,C,6
929979,Y,N,2022-08-25,C,7
929980,Y,N,2022-08-25,C,8
929981,Y,N,2022-08-25,C,9
929982,Y,N,2022-08-25,C,10
929983,Y,N,2022-08-25,C,11
929984,Y,N,2022-08-25,C,12
929985,Y,N,2022-08-25,C,13
929986,Y,N,2022-08-25,C,14
929987,Y,N,2022-08-25,C,15
929988,Y,N,2022-08-25,C,16
929989,Y,N,2022-08-25,C,17
929990,Y,N,2022-08-25,C,18
929991,Y,N,2022-08-25,C,19
929992,Y,N,2022-08-25,C,20
929993,Y,N,2022-08-25,C,21
929994,Y,N,2022-08-25,C,22
929995,Y,N,2022-08-25,C,23
929996,Y,N,2022-08-25,C,24
929997,Y,N,2022-08-25,C,25
929998,Y,N,2022-08-25,C,26
929999,Y,N,2022-08-25,C,27
930000,Y,N,2022-08-25,C,28
930001,Y,N,2022-08-25,C,29
930002,Y,N,2022-08-25,C,30
930003,Y,N,2022-08-25,C,31
930004,Y,N,2022-08-25,C,32
930005,Y,N,2022-08-25,C,33
930006,Y,N,2022-08-25,C,34
930007,Y,N,2022-08-25,C,35
930008,Y,N,2022-08-25,C,36
930009,Y,N,2022-08-25,C,37
930010,Y,N,2022-08-25,C,38
930011,Y,N,2022-08-25,C,39
930012,Y,N,2022-08-25,C,40
930013,Y,N,2022-08-25,C,41
930014,Y,N,2022-08-25,C,42
930015,Y,N,2022-08-25,C,43
930016,Y,N,2022-08-25,C,44
930017,Y,N,2022-08-25,C,45
930018,Y,N,2022-08-25,C,46
930019,Y,N,2022-08-25,C,47
930020,Y,N,2022-08-25,C,48
930021,Y,N,2022-08-25,C,49
930022,Y,N,2022-08-25,C,0
930023,Y,N,2022-08-25,C,1
930024,Y,N,2022-08-25,C,2
930025,Y,N,2022-08-25,C,3
930026,Y,N,2022-08-25,C,4
930027,Y,N,2022-08-25,C,5
930028,Y,N,2022-08-25,C,6
930029,Y,N,2022-08-25,C,7
930030,Y,N,2022-08-25,C,8
930031,Y,N,2022-08-25,C,9
930032,Y,N,2022-08-25,C,10
930033,Y,N,2022-08-25,C,11
930034,Y,N,2022-08-25,C,12
930035,Y,N,2022-08-25,C,13
930036,Y,N,2022-08-25,C,14
930037,Y,N,2022-08-25,C,15
930038,Y,N,2022-08-25,C,16
930039,Y,N,2022-08-25,C,17
930040,Y,N,2022-08-25,C,18
930041,Y,N,2022-08-25,C,19
930042,Y,N,2022-08-25,C,20
930043,Y,N,2022-08-25,C,21
930044,Y,N,2022-08-25,C,22
930045,Y,N,2022-08-25,C,23
930046,Y,N,2022-08-25,C,24
930047,Y,N,2022-08-25,C,25
930048,Y,N,2022-08-25,C,26
930049,Y,N,2022-08-25,C,27
930050,Y,N,2022-08-25,C,28
930051,Y,N,2022-08-25,C,29
930052,Y,N,2022-08-25,C,30
930053,Y,N,2022-08-25,C,31
930054,Y,N,2022-08-25,C,32
930055,Y,N,2022-08-25,C,33
930056,Y,N,2022-08-25,C,34
930057,Y,N,2022-08-25,C,35
930058,Y,N,2022-08-25,C,36
930059,Y,N,2022-08-25,C,37
930060,Y,N,2022-08-25,C,38
930061,Y,N,2022-08-25,C,39
930062,Y,N,2022-08-25,C,40
930063,Y,N,2022-08-25,C,41
930064,Y,N,2022-08-25,C,42
930065,Y,N,2022-08-25,C,43
930066,Y,N,2022-08-25,C,44
930067,Y,N,2022-08-25,C,45
930068,Y,N,2022-08-25,C,46
930069,Y,N,2022-08-25,C,47
930070,Y,N,2022-08-25,C,48
930071,Y,N,2022-08-25,C,49
930072,Y,N,2022-08-25,C,0
930073,Y,N,2022-08-25,C,1
930074,Y,N,2022-08-25,C,2
930075,Y,N,2022-08-25,C,3
930076,Y,N,2022-08-25,C,4
930077,Y,N,2022-08-25,C,5
930078,Y,N,2022-08-25,C,6
930079,Y,N,2022-08-25,C,7
930080,Y,N,2022-08-25,C,8
930081,Y,N,2022-08-25,C,9
930082,Y,N,2022-08-25,C,10
930083,Y,N,2022-08-25,C,11
930084,Y,N,2022-08-25,C,12
930085,Y,N,2022-08-25,C,13
930086,Y,N,2022-08-25,C,14
930087,Y,N,2022-08-25,C,15
930088,Y,N,2022-08-25,C,16
930089,Y,N,2022-08-25,C,17
930090,Y,N,2022-08-25,C,18
930091,Y,N,2022-08-25,C,19
930092,Y,N,2022-08-25,C,20
930093,Y,N,2022-08-25,C,21
930094,Y,N,2022-08-25,C,22
930095,Y,N,2022-08-25,C,23
930096,Y,N,2022-08-25,C,24
930097,Y,N,2022-08-25,C,25
930098,Y,N,2022-08-25,C,26
930099,Y,N,2022-08-25,C,27
930100,Y,N,2022-08-25,C,28
930101,Y,N,2022-08-25,C,29
930102,Y,N,2022-08-25,C,30
930103,Y,N,2022-08-25,C,31
930104,Y,N,2022-08-25,C,32
930105,Y,N,2022-08-25,C,33
930106,Y,N,2022-08-25,C,34
930107,Y,N,2022-08-25,C,35
930108,Y,N,2022-08-25,C,36
930109,Y,N,2022-08-25,C,37
930110,Y,N,2022-08-25,C,38
930111,Y,N,2022-08-25,C,39
930112,Y,N,2022-08-25,C,40
930113,Y,N,2022-08-25,C,41
930114,Y,N,2022-08-25,C,42
930115,Y,N,2022-08-25,C,43
930116,Y,N,2022-08-25,C,44
930117,Y,N,2022-08-25,C,45
930118,Y,N,2022-08-25,C,46
930119,Y,N,2022-08-25,C,47
930120,Y,N,2022-08-25,C,48
930121,Y,N,2022-08-25,C,49
930122,Y,N,2022-08-25,C,0
930123,Y,N,2022-08-25,C,1
930124,Y,N,2022-08-25,C,2
930125,Y,N,2022-08-25,C,3
930126,Y,N,2022-08-25,C,4
930127,Y,N,2022-08-25,C,5
930128,Y,N,2022-08-25,C,6
930129,Y,N,2022-08-25,C,7
930130,Y,N,2022-08-25,C,8
930131,Y,N,2022-08-25,C,9
930132,Y,N,2022-08-25,C,10
930133,Y,N,2022-08-25,C,11
930134,Y,N,2022-08-25,C,12
930135,Y,N,2022-08-25,C,13
930136,Y,N,2022-08-25,C,14
930137,Y,N,2022-08-25,C,15
930138,Y,N,2022-08-25,C,16
930139,Y,N,2022-08-25,C,17
930140,Y,N,2022-08-25,C,18
930141,Y,N,2022-08-25,C,19
930142,Y,N,2022-08-25,C,20
930143,Y,N,2022-08-25,C,21
930144,Y,N,2022-08-25,C,22
930145,Y,N,2022-08-25,C,23
930146,Y,N,2022-08-25,C,24
930147,Y,N,2022-08-25,C,25
930148,Y,N,2022-08-25,C,26
930149,Y,N,2022-08-25,C,27
930150,Y,N,2022-08-25,C,28
930151,Y,N,2022-08-25,C,29
930152,Y,N,2022-08-25,C,30
930153,Y,N,2022-08-25,C,31
930154,Y,N,2022-08-25,C,32
930155,Y,N,2022-08-25,C,33
930156,Y,N,2022-08-25,C,34
930157,Y,N,2022-08-25,C,35
930158,Y,N,2022-08-25,C,36
930159,Y,N,2022-08-25,C,37
930160,Y,N,2022-08-25,C,38
930161,Y,N,2022-08-25,C,39
930162,Y,N,2022-08-25,C,40
930163,Y,N,2022-08-25,C,41
930164,Y,N,2022-08-25,C,42
930165,Y,N,2022-08-25,C,43
930166,Y,N,2022-08-25,C,44
930167,Y,N,2022-08-25,C,45
930168,Y,N,2022-08-25,C,46
930169,Y,N,2022-08-25,C,47
930170,Y,N,2022-08-25,C,48
930171,Y,N,2022-08-25,C,49
930172,Y,N,2022-08-25,C,0
930173,Y,N,2022-08-25,C,1
930174,Y,N,2022-08-25,C,2
930175,Y,N,2022-08-25,C,3
930176,Y,N,2022-08-25,C,4
930177,Y,N,2022-08-25,C,5
930178,Y,N,2022-08-25,C,6
930179,Y,N,2022-08-25,C,7
930180,Y,N,2022-08-25,C,8
930181,Y,N,2022-08-25,C,9
930182,Y,N,2022-08-25,C,10
930183,Y,N,2022-08-25,C,11
930184,Y,N,2022-08-25,C,12
930185,Y,N,2022-08-25,C,13
930186,Y,N,2022-08-25,C,14
930187,Y,N,2022-08-25,C,15
930188,Y,N,2022-08-25,C,16
930189,Y,N,2022-08-25,C,17
930190,Y,N,2022-08-25,C,18
930191,Y,N,2022-08-25,C,19
930192,Y,N,2022-08-25,C,20
930193,Y,N,2022-08-25,C,21
930194,Y,N,2022-08-25,C,22
930195,Y,N,2022-08-25,C,23
930196,Y,N,2022-08-25,C,24
930197,Y,N,2022-08-25,C,25
930198,Y,N,2022-08-25,C,26
930199,Y,N,2022-08-25,C,27
930200,Y,N,2022-08-25,C,28
930201,Y,N,2022-08-25,C,29
930202,Y,N,2022-08-25,C,30
930203,Y,N,2022-08-25,C,31
930204,Y,N,2022-08-25,C,32
930205,Y,N,2022-08-25,C,33
930206,Y,N,2022-08-25,C,34
930207,Y,N,2022-08-25,C,35
930208,Y,N,2022-08-25,C,36
930209,Y,N,2022-08-25,C,37
930210,Y,N,2022-08-25,C,38
930211,Y,N,2022-08-25,C,39
930212,Y,N,2022-08-25,C,40
930213,Y,N,2022-08-25,C,41
930214,Y,N,2022-08-25,C,42
930215,Y,N,2022-08-25,C,43
930216,Y,N,2022-08-25,C,44
930217,Y,N,2022-08-25,C,45
930218,Y,N,2022-08-25,C,46
930219,Y,N,2022-08-25,C,47
930220,Y,N,2022-08-25,C,48
930221,Y,N,2022-08-25,C,49
930222,Y,N,2022-08-25,C,0
930223,Y,N,2022-08-25,C,1
930224,Y,N,2022-08-25,C,2
930225,Y,N,2022-08-25,C,3
930226,Y,N,2022-08-25,C,4
930227,Y,N,2022-08-25,C,5
930228,Y,N,2022-08-25,C,6
930229,Y,N,2022-08-25,C,7
930230,Y,N,2022-08-25,C,8
930231,Y,N,2022-08-25,C,9
930232,Y,N,2022-08-25,C,10
930233,Y,N,2022-08-25,C,11
930234,Y,N,2022-08-25,C,12
930235,Y,N,2022-08-25,C,13
930236,Y,N,2022-08-25,C,14
930237,Y,N,2022-08-25,C,15
930238,Y,N,2022-08-25,C,16
930239,Y,N,2022-08-25,C,17
930240,Y,N,2022-08-25,C,18
930241,Y,N,2022-08-25,C,19
930242,Y,N,2022-08-25,C,20
930243,Y,N,2022-08-25,C,21
930244,Y,N,2022-08-25,C,22
930245,Y,N,2022-08-25,C,23
930246,Y,N,2022-08-25,C,24
930247,Y,N,2022-08-25,C,25
930248,Y,N,2022-08-25,C,26
930249,Y,N,2022-08-25,C,27
930250,Y,N,2022-08-25,C,28
930251,Y,N,2022-08-25,C,29
930252,Y,N,2022-08-25,C,30
930253,Y,N,2022-08-25,C,31
930254,Y,N,2022-08-25,C,32
930255,Y,N,2022-08-25,C,33
930256,Y,N,2022-08-25,C,34
930257,Y,N,2022-08-25,C,35
930258,Y,N,2022-08-25,C,36
930259,Y,N,2022-08-25,C,37
930260,Y,N,2022-08-25,C,38
930261,Y,N,2022-08-25,C,39
930262,Y,N,2022-08-25,C,40
930263,Y,N,2022-08-25,C,41
930264,Y,N,2022-08-25,C,42
930265,Y,N,2022-08-25,C,43
930266,Y,N,2022-08-25,C,44
930267,Y,N,2022-08-25,C,45
930268,Y,N,2022-08-25,C,46
930269,Y,N,2022-08-25,C,47
930270,Y,N,2022-08-25,C,48
930271,Y,N,2022-08-25,C,49
930272,Y,N,2022-08-25,C,0
930273,Y,N,2022-08-25,C,1
930274,Y,N,2022-08-25,C,2
930275,Y,N,2022-08-25,C,3
930276,Y,N,2022-08-25,C,4
930277,Y,N,2022-08-25,C,5
930278,Y,N,2022-08-25,C,6
930279,Y,N,2022-08-25,C,7
930280,Y,N,2022-08-25,C,8
930281,Y,N,2022-08-25,C,9
930282,Y,N,2022-08-25,C,10
930283,Y,N,2022-08-25,C,11
930284,Y,N,2022-08-25,C,12
930285,Y,N,2022-08-25,C,13
930286,Y,N,2022-08-25,C,14
930287,Y,N,2022-08-25,C,15
930288,Y,N,2022-08-25,C,16
930289,Y,N,2022-08-25,C,17
930290,Y,N,2022-08-25,C,18
930291,Y,N,2022-08-25,C,19
930292,Y,N,2022-08-25,C,20
930293,Y,N,2022-08-25,C,21
930294,Y,N,2022-08-25,C,22
930295,Y,N,2022-08-25,C,23
930296,Y,N,2022-08-25,C,24
930297,Y,N,2022-08-25,C,25
930298,Y,N,2022-08-25,C,26
930299,Y,N,2022-08-25,C,27
930300,Y,N,2022-08-25,C,28
930301,Y,N,2022-08-25,C,29
930302,Y,N,2022-08-25,C,30
930303,Y,N,2022-08-25,C,31
930304,Y,N,2022-08-25,C,32
930305,Y,N,2022-08-25,C,33
930306,Y,N,2022-08-25,C,34
930307,Y,N,2022-08-25,C,35
930308,Y,N,2022-08-25,C,36
930309,Y,N,2022-08-25,C,37
930310,Y,N,2022-08-25,C,38
930311,Y,N,2022-08-25,C,39
930312,Y,N,2022-08-25,C,40
930313,Y,N,2022-08-25,C,41
930314,Y,N,2022-08-25,C,42
930315,Y,N,2022-08-25,C,43
930316,Y,N,2022-08-25,C,44
930317,Y,N,2022-08-25,C,45
930318,Y,N,2022-08-25,C,46
930319,Y,N,2022-08-25,C,47
930320,Y,N,2022-08-25,C,48
930321,Y,N,2022-08-25,C,49
930322,Y,N,2022-08-25,C,0
930323,Y,N,2022-08-25,C,1
930324,Y,N,2022-08-25,C,2
930325,Y,N,2022-08-25,C,3
930326,Y,N,2022-08-25,C,4
930327,Y,N,2022-08-25,C,5
930328,Y,N,2022-08-25,C,6
930329,Y,N,2022-08-25,C,7
930330,Y,N,2022-08-25,C,8
930331,Y,N,2022-08-25,C,9
930332,Y,N,2022-08-25,C,10
930333,Y,N,2022-08-25,C,11
930334,Y,N,2022-08-25,C,12
930335,Y,N,2022-08-25,C,13
930336,Y,N,2022-08-25,C,14
930337,Y,N,2022-08-25,C,15
930338,Y,N,2022-08-25,C,16
930339,Y,N,2022-08-25,C,17
930340,Y,N,2022-08-25,C,18
930341,Y,N,2022-08-25,C,19
930342,Y,N,2022-08-25,C,20
930343,Y,N,2022-08-25,C,21
930344,Y,N,2022-08-25,C,22
930345,Y,N,2022-08-25,C,23
930346,Y,N,2022-08-25,C,24
930347,Y,N,2022-08-25,C,25
930348,Y,N,2022-08-25,C,26
930349,Y,N,2022-08-25,C,27
930350,Y,N,2022-08-25,C,28
930351,Y,N,2022-08-25,C,29
930352,Y,N,2022-08-25,C,30
930353,Y,N,2022-08-25,C,31
930354,Y,N,2022-08-25,C,32
930355,Y,N,2022-08-25,C,33
930356,Y,N,2022-08-25,C,34
930357,Y,N,2022-08-25,C,35
930358,Y,N,2022-08-25,C,36
930359,Y,N,2022-08-25,C,37
930360,Y,N,2022-08-25,C,38
930361,Y,N,2022-08-25,C,39
930362,Y,N,2022-08-25,C,40
930363,Y,N,2022-08-25,C,41
930364,Y,N,2022-08-25,C,42
930365,Y,N,2022-08-25,C,43
930366,Y,N,2022-08-25,C,44
930367,Y,N,2022-08-25,C,45
930368,Y,N,2022-08-25,C,46
930369,Y,N,2022-08-25,C,47
930370,Y,N,2022-08-25,C,48
930371,Y,N,2022-08-25,C,49
